customer_id,telecom_partner,gender,age,state,city,pincode,registration_event,num_dependents,estimated_salary
44043,Glo,F,18,Plateau,Ibadan,946684,2020-08-08,0,822292
172590,MTN Nigeria,M,20,Bauchi,Port Harcourt,817351,2022-05-13,2,1014821
100879,MTN Nigeria,F,59,Borno,Lagos,857003,2021-05-19,3,1145790
163654,9mobile,F,35,FCT Abuja,Ibadan,974289,2022-03-30,3,487358
68855,Airtel Nigeria,M,38,Edo,Kano,305158,2020-12-10,1,297406
163721,Airtel Nigeria,M,67,Imo,Kano,833998,2022-03-30,3,251167
203293,9mobile,F,50,Delta,Kano,169944,2022-10-14,0,876699
142385,MTN Nigeria,M,50,Kaduna,Abuja,607113,2021-12-13,0,258879
53301,MTN Nigeria,F,42,FCT Abuja,Enugu,470996,2020-09-23,0,1160482
56919,Airtel Nigeria,M,54,Kano,Enugu,396654,2020-10-11,2,751727
6292,9mobile,M,36,Ekiti,Enugu,189945,2020-02-01,3,373382
90859,MTN Nigeria,M,68,Katsina,Enugu,757979,2021-03-30,2,830900
135186,Airtel Nigeria,M,25,Bauchi,Ibadan,368016,2021-11-07,0,377828
15596,MTN Nigeria,M,59,Akwa Ibom,Abuja,287286,2020-03-19,4,392925
168495,9mobile,F,66,Cross River,Kano,485687,2022-04-23,0,676889
120807,MTN Nigeria,F,47,Sokoto,Kano,595596,2021-08-27,0,875226
28711,Glo,F,68,Imo,Enugu,928558,2020-05-23,1,84549
192348,MTN Nigeria,F,52,Anambra,Enugu,800356,2022-08-20,2,940603
56275,MTN Nigeria,F,28,Ondo,Enugu,628620,2020-10-08,0,263059
8818,MTN Nigeria,F,19,Ekiti,Lagos,299720,2020-02-14,0,343015
162743,9mobile,M,41,Ekiti,Abuja,862491,2022-03-25,0,431701
121477,Airtel Nigeria,M,72,Kebbi,Port Harcourt,400713,2021-08-30,1,981818
139725,Airtel Nigeria,F,74,Kwara,Ibadan,171209,2021-11-30,4,1127953
192908,9mobile,F,41,Kebbi,Kano,223072,2022-08-23,0,383291
70516,Glo,M,50,Katsina,Kano,766948,2020-12-18,1,730874
176127,Glo,M,44,Ogun,Kano,706797,2022-05-31,3,759905
47735,Airtel Nigeria,F,62,Sokoto,Port Harcourt,243592,2020-08-26,3,655691
237522,MTN Nigeria,M,68,Niger,Port Harcourt,808521,2023-04-03,3,473709
60961,9mobile,M,23,Akwa Ibom,Abuja,908551,2020-11-01,4,1031839
56977,MTN Nigeria,F,61,Niger,Kano,534071,2020-10-12,4,598173
138358,MTN Nigeria,M,74,Oyo,Kano,931912,2021-11-23,0,662628
196991,Airtel Nigeria,M,41,Lagos,Lagos,332803,2022-09-12,2,206342
85355,Airtel Nigeria,M,70,Ekiti,Enugu,915487,2021-03-03,1,637156
121308,Glo,F,21,Anambra,Lagos,466353,2021-08-30,3,1009556
123711,9mobile,F,50,Kaduna,Ibadan,170501,2021-09-11,3,686678
232811,MTN Nigeria,F,44,Kwara,Ibadan,995449,2023-03-11,4,425118
176465,MTN Nigeria,M,26,Niger,Kano,190568,2022-06-02,0,1164058
152050,MTN Nigeria,M,21,Akwa Ibom,Lagos,167005,2022-01-31,0,872899
211833,Airtel Nigeria,M,33,Rivers,Ibadan,703218,2022-11-26,0,917983
224609,MTN Nigeria,F,42,Oyo,Kano,270939,2023-01-29,0,859060
121657,MTN Nigeria,F,71,Kano,Abuja,253800,2021-08-31,2,531710
84309,MTN Nigeria,M,43,Taraba,Abuja,310472,2021-02-25,3,132305
168474,Airtel Nigeria,F,42,Rivers,Abuja,152304,2022-04-23,4,940809
56258,Airtel Nigeria,M,69,Taraba,Kano,975419,2020-10-08,2,1148625
221493,Airtel Nigeria,M,34,Edo,Kano,320735,2023-01-13,1,1057259
132835,MTN Nigeria,F,55,Ogun,Enugu,236199,2021-10-26,4,517328
90279,9mobile,M,37,Sokoto,Port Harcourt,606258,2021-03-27,0,875200
115452,Airtel Nigeria,M,72,Imo,Kano,376193,2021-07-31,1,950659
220661,Glo,F,65,Oyo,Enugu,830698,2023-01-09,0,227944
232145,Glo,M,53,Katsina,Lagos,144939,2023-03-07,0,366816
28033,9mobile,M,64,Kaduna,Enugu,211253,2020-05-20,1,1005868
187260,MTN Nigeria,M,61,Lagos,Kano,563137,2022-07-26,4,184213
59249,MTN Nigeria,M,55,Cross River,Abuja,528423,2020-10-23,2,730529
177762,9mobile,M,34,Enugu,Kano,536331,2022-06-08,4,252985
182364,Glo,F,56,Kaduna,Lagos,855351,2022-07-01,0,256165
29622,Airtel Nigeria,F,54,Niger,Ibadan,834909,2020-05-28,0,279569
84198,Glo,F,33,Benue,Enugu,102863,2021-02-25,1,1137147
233155,MTN Nigeria,M,68,Ogun,Kano,494806,2023-03-12,1,361766
163037,MTN Nigeria,M,30,Niger,Kano,537779,2022-03-27,1,1195105
106353,9mobile,F,27,Ondo,Abuja,703676,2021-06-16,2,689892
1556,MTN Nigeria,M,68,FCT Abuja,Port Harcourt,589713,2020-01-08,3,570641
6201,Airtel Nigeria,M,65,Rivers,Abuja,236172,2020-02-01,0,1046230
145039,Glo,F,27,Edo,Kano,965854,2021-12-26,4,718397
66155,Airtel Nigeria,F,26,Ondo,Enugu,962893,2020-11-27,4,665937
159822,9mobile,M,53,Adamawa,Ibadan,160396,2022-03-10,3,248668
234963,Airtel Nigeria,M,33,Rivers,Lagos,123970,2023-03-22,0,689763
65766,MTN Nigeria,M,71,Lagos,Lagos,331216,2020-11-25,1,169513
126699,MTN Nigeria,F,33,FCT Abuja,Kano,205874,2021-09-26,3,1046540
154340,Glo,M,55,FCT Abuja,Ibadan,514901,2022-02-11,3,512623
232104,Airtel Nigeria,M,51,Kano,Port Harcourt,496348,2023-03-07,2,493976
218520,MTN Nigeria,M,20,Kwara,Lagos,511409,2022-12-29,1,151865
190077,9mobile,F,52,Kebbi,Enugu,845659,2022-08-09,0,1086324
20343,Glo,M,74,Kano,Kano,219484,2020-04-11,0,1108892
242888,Glo,F,73,Rivers,Abuja,709211,2023-04-30,0,587824
140667,Airtel Nigeria,M,49,Taraba,Enugu,746114,2021-12-05,3,766893
143810,Airtel Nigeria,F,49,Imo,Lagos,435460,2021-12-20,2,617242
86398,MTN Nigeria,M,18,Edo,Lagos,561642,2021-03-08,4,1064859
234425,Airtel Nigeria,M,69,Ogun,Lagos,709370,2023-03-19,1,298828
173408,Glo,M,41,Anambra,Port Harcourt,725734,2022-05-17,3,392348
20830,9mobile,F,23,Enugu,Kano,692974,2020-04-14,0,267083
138576,9mobile,F,72,Ogun,Abuja,723136,2021-11-24,1,1113485
169158,Airtel Nigeria,M,24,Lagos,Port Harcourt,919244,2022-04-26,1,1111003
10456,Glo,M,21,Kwara,Lagos,281214,2020-02-22,4,873933
232249,MTN Nigeria,F,67,Osun,Lagos,132259,2023-03-08,1,319310
144044,9mobile,M,32,Adamawa,Kano,448956,2021-12-21,0,358629
83728,Airtel Nigeria,F,59,Niger,Enugu,411629,2021-02-23,2,618345
94565,Airtel Nigeria,F,21,Oyo,Ibadan,899652,2021-04-18,2,639405
194144,9mobile,F,35,Ogun,Enugu,382327,2022-08-29,3,635217
34908,Airtel Nigeria,M,54,Ondo,Kano,410335,2020-06-23,4,400844
74732,Glo,M,21,Katsina,Kano,432478,2021-01-09,4,531262
181337,MTN Nigeria,M,52,Benue,Lagos,900578,2022-06-26,0,1194002
143260,Glo,M,65,Sokoto,Kano,395659,2021-12-18,3,1184351
47565,Glo,M,55,Plateau,Abuja,578755,2020-08-26,3,701335
192394,Glo,M,50,Kaduna,Enugu,352933,2022-08-20,1,852968
20058,Airtel Nigeria,M,24,Taraba,Ibadan,142732,2020-04-10,3,147152
84711,MTN Nigeria,F,22,Ondo,Kano,230057,2021-02-27,2,940025
169380,Glo,M,40,Benue,Ibadan,898962,2022-04-27,1,884179
217409,Airtel Nigeria,F,49,Sokoto,Enugu,604792,2022-12-24,2,1187341
59330,Airtel Nigeria,M,48,Ogun,Port Harcourt,445413,2020-10-23,0,1198793
209627,MTN Nigeria,F,35,Niger,Lagos,506750,2022-11-15,2,535191
151932,9mobile,M,20,Rivers,Ibadan,103277,2022-01-30,2,233847
107267,Glo,M,37,FCT Abuja,Kano,414006,2021-06-20,2,157845
229107,Glo,F,35,Bauchi,Enugu,476931,2023-02-20,1,1067238
235713,Glo,F,28,Borno,Abuja,718631,2023-03-25,0,1160456
199541,9mobile,F,42,Ekiti,Abuja,360812,2022-09-25,0,1159086
132622,9mobile,F,33,Edo,Abuja,189041,2021-10-25,4,621085
221034,Glo,M,70,Anambra,Ibadan,142830,2023-01-11,4,332477
143625,Glo,F,25,Adamawa,Lagos,546690,2021-12-19,2,1074726
64942,Airtel Nigeria,F,44,Kwara,Enugu,975049,2020-11-21,3,234321
67155,Glo,F,34,Enugu,Port Harcourt,155157,2020-12-02,0,121602
197656,Airtel Nigeria,F,61,Edo,Enugu,659615,2022-09-16,4,1119491
230879,MTN Nigeria,F,38,Niger,Abuja,972197,2023-03-01,2,335002
231221,MTN Nigeria,M,52,Edo,Ibadan,643387,2023-03-03,3,444566
82983,MTN Nigeria,M,30,Kwara,Lagos,594223,2021-02-19,0,842843
173856,Glo,F,32,Ondo,Abuja,489822,2022-05-20,4,251495
29995,Glo,M,68,Akwa Ibom,Lagos,894363,2020-05-30,1,813545
58906,Airtel Nigeria,M,56,Anambra,Ibadan,286328,2020-10-21,3,640577
65386,9mobile,F,29,Sokoto,Lagos,911148,2020-11-23,0,1150176
201994,MTN Nigeria,F,34,Kaduna,Enugu,848327,2022-10-07,2,94157
10448,MTN Nigeria,M,20,Sokoto,Lagos,851698,2020-02-22,4,879707
43011,Airtel Nigeria,M,18,Imo,Lagos,611457,2020-08-03,1,265411
86669,9mobile,F,19,Oyo,Enugu,765477,2021-03-09,3,872830
197367,MTN Nigeria,M,38,Rivers,Port Harcourt,523668,2022-09-14,1,1053140
152288,Airtel Nigeria,M,53,Osun,Ibadan,255861,2022-02-01,4,627962
210883,9mobile,F,40,Benue,Abuja,843342,2022-11-21,4,949133
65084,MTN Nigeria,M,59,Borno,Ibadan,528071,2020-11-21,2,1099095
161401,9mobile,M,34,Kebbi,Enugu,869806,2022-03-18,4,861525
140003,Glo,F,28,Taraba,Lagos,880758,2021-12-01,2,293356
139061,MTN Nigeria,M,39,Osun,Kano,166785,2021-11-27,1,541628
47432,MTN Nigeria,M,48,Cross River,Abuja,466728,2020-08-25,0,632968
162114,Airtel Nigeria,F,38,Oyo,Ibadan,406979,2022-03-22,4,862783
17175,Airtel Nigeria,F,30,Akwa Ibom,Port Harcourt,791373,2020-03-26,1,471546
134543,9mobile,M,63,Rivers,Enugu,683142,2021-11-04,3,1165937
195291,MTN Nigeria,M,29,Anambra,Kano,558543,2022-09-04,1,345066
168663,Airtel Nigeria,M,24,Taraba,Abuja,466153,2022-04-24,2,1096975
14564,Airtel Nigeria,M,29,Borno,Lagos,271125,2020-03-13,0,939586
140674,MTN Nigeria,M,74,Osun,Lagos,811589,2021-12-05,3,442481
202620,MTN Nigeria,M,63,Katsina,Lagos,559342,2022-10-11,3,175252
5110,Glo,M,28,Kano,Enugu,350868,2020-01-26,4,532399
97611,Airtel Nigeria,F,25,Katsina,Port Harcourt,604462,2021-05-03,2,1196596
185034,Glo,M,57,Ekiti,Lagos,205044,2022-07-15,4,298267
144804,MTN Nigeria,F,54,Sokoto,Ibadan,154634,2021-12-25,1,1091503
100250,Glo,M,61,Benue,Abuja,758629,2021-05-16,3,1098448
131058,Airtel Nigeria,M,60,Bauchi,Abuja,619442,2021-10-17,1,224722
57971,9mobile,M,61,Akwa Ibom,Lagos,179545,2020-10-17,4,656734
238808,9mobile,F,36,Lagos,Abuja,298596,2023-04-10,2,433976
23142,MTN Nigeria,M,63,Edo,Enugu,443747,2020-04-25,3,203429
145365,MTN Nigeria,M,54,Edo,Ibadan,295025,2021-12-28,1,455691
35038,Airtel Nigeria,F,39,Kwara,Kano,871754,2020-06-24,4,931141
36333,9mobile,F,50,Lagos,Enugu,489172,2020-06-30,2,1078655
54677,9mobile,F,70,Cross River,Kano,136003,2020-09-30,2,445962
236333,Airtel Nigeria,M,56,Enugu,Ibadan,764194,2023-03-28,3,650667
79474,MTN Nigeria,M,38,Benue,Port Harcourt,318726,2021-02-01,4,103429
101769,Airtel Nigeria,F,67,Kaduna,Kano,987706,2021-05-24,2,726402
24982,MTN Nigeria,M,22,Lagos,Enugu,187327,2020-05-05,2,135924
209339,Glo,M,66,Ondo,Abuja,629328,2022-11-13,1,184291
141363,Airtel Nigeria,F,54,Taraba,Lagos,991288,2021-12-08,2,977294
1548,Glo,F,19,Bauchi,Port Harcourt,767511,2020-01-08,4,1081413
135184,MTN Nigeria,F,67,Kebbi,Lagos,688305,2021-11-07,2,1074485
139483,Airtel Nigeria,M,56,Enugu,Enugu,955365,2021-11-29,3,332261
57644,Airtel Nigeria,F,33,Delta,Ibadan,683321,2020-10-15,4,310461
34585,Airtel Nigeria,M,72,Kwara,Abuja,409021,2020-06-22,1,517776
213561,Glo,M,23,Imo,Kano,781215,2022-12-04,4,595493
235831,MTN Nigeria,F,28,Rivers,Port Harcourt,158923,2023-03-26,0,1175794
59499,MTN Nigeria,M,50,Kwara,Port Harcourt,478541,2020-10-24,1,1090564
236683,9mobile,M,60,Bauchi,Ibadan,544046,2023-03-30,1,971658
5698,Airtel Nigeria,M,44,FCT Abuja,Lagos,574385,2020-01-29,3,784747
56300,MTN Nigeria,F,71,Adamawa,Lagos,256787,2020-10-08,2,762033
218491,MTN Nigeria,F,69,Osun,Enugu,795476,2022-12-29,4,648858
198355,Airtel Nigeria,M,34,Osun,Kano,993887,2022-09-19,2,373804
212485,9mobile,F,46,Edo,Ibadan,762013,2022-11-29,0,609659
221534,9mobile,M,37,Katsina,Abuja,767558,2023-01-13,3,540775
169943,Glo,F,18,Benue,Enugu,878959,2022-04-30,1,1161266
230184,Glo,M,73,Kano,Ibadan,275823,2023-02-26,4,263696
234916,MTN Nigeria,M,31,Delta,Abuja,132376,2023-03-21,0,196691
18638,Airtel Nigeria,M,42,Kebbi,Lagos,504225,2020-04-03,0,266152
226224,9mobile,M,36,Plateau,Ibadan,489927,2023-02-06,4,682774
32000,Glo,M,67,Osun,Port Harcourt,587643,2020-06-09,2,412959
68634,MTN Nigeria,M,40,Borno,Port Harcourt,150144,2020-12-09,2,450064
132175,MTN Nigeria,M,26,Niger,Port Harcourt,341753,2021-10-23,0,498500
6678,Airtel Nigeria,F,74,Enugu,Ibadan,801463,2020-02-03,3,1045161
125379,MTN Nigeria,M,22,Ogun,Enugu,172265,2021-09-19,3,917716
81080,Glo,M,31,Imo,Lagos,403376,2021-02-09,2,315105
221412,Glo,M,37,Ekiti,Port Harcourt,369068,2023-01-13,2,596742
234467,MTN Nigeria,F,35,Delta,Abuja,404049,2023-03-19,2,394898
38049,9mobile,M,31,Bauchi,Abuja,136102,2020-07-09,4,879043
90629,MTN Nigeria,M,47,Anambra,Lagos,190510,2021-03-29,3,580301
51801,MTN Nigeria,M,31,Enugu,Kano,904114,2020-09-16,1,1003688
240262,Glo,M,54,Kaduna,Lagos,282031,2023-04-17,3,317147
1954,9mobile,M,48,Kano,Port Harcourt,676979,2020-01-10,0,169263
166487,9mobile,M,56,Adamawa,Abuja,882458,2022-04-13,1,1170064
228298,9mobile,F,61,Ondo,Lagos,949822,2023-02-16,4,227893
87906,9mobile,F,46,Borno,Abuja,238237,2021-03-15,0,525437
24026,Airtel Nigeria,M,52,Delta,Port Harcourt,549207,2020-04-30,1,308186
239372,Airtel Nigeria,M,45,Niger,Ibadan,789553,2023-04-13,2,1035320
75427,Airtel Nigeria,M,33,Edo,Abuja,322645,2021-01-12,4,276518
2875,MTN Nigeria,M,29,Anambra,Kano,986615,2020-01-15,3,979707
57120,9mobile,F,41,Kebbi,Ibadan,294189,2020-10-12,2,1086755
106658,Glo,M,47,Kebbi,Abuja,633160,2021-06-17,0,207660
8511,MTN Nigeria,M,26,Katsina,Abuja,574653,2020-02-12,1,327531
173597,MTN Nigeria,F,32,Delta,Enugu,306537,2022-05-18,1,726591
206542,MTN Nigeria,F,27,Ogun,Lagos,634242,2022-10-30,1,1034993
40203,9mobile,F,59,Rivers,Lagos,333507,2020-07-20,3,429435
6090,Glo,F,48,Benue,Kano,464645,2020-01-31,0,909358
231867,Airtel Nigeria,F,72,Ekiti,Lagos,220865,2023-03-06,0,839103
201667,9mobile,M,73,FCT Abuja,Enugu,438197,2022-10-06,0,1026376
51437,9mobile,F,55,Niger,Kano,321208,2020-09-14,3,451977
104684,Glo,M,50,Kwara,Ibadan,475841,2021-06-07,2,649116
187781,MTN Nigeria,M,54,Kaduna,Port Harcourt,423496,2022-07-28,4,817587
161292,9mobile,F,35,Ogun,Port Harcourt,979523,2022-03-18,4,167195
18727,Airtel Nigeria,F,18,Ondo,Kano,667430,2020-04-03,1,843403
198238,9mobile,M,69,Delta,Abuja,156855,2022-09-19,3,543593
63846,Glo,M,55,Rivers,Enugu,176693,2020-11-15,3,885876
96041,Glo,F,18,Sokoto,Port Harcourt,226218,2021-04-25,4,301008
207412,MTN Nigeria,M,26,Plateau,Abuja,753467,2022-11-04,0,967091
10107,Airtel Nigeria,M,47,Bauchi,Enugu,698975,2020-02-20,3,490426
99855,Glo,M,48,Kano,Abuja,878661,2021-05-14,2,1100008
196835,9mobile,M,48,Kaduna,Lagos,659284,2022-09-12,1,1151262
87043,9mobile,F,50,Osun,Abuja,403675,2021-03-11,4,827186
223534,9mobile,F,29,Oyo,Enugu,352202,2023-01-23,1,583920
202113,Airtel Nigeria,M,68,Imo,Enugu,318266,2022-10-08,3,710952
122776,MTN Nigeria,F,49,Plateau,Lagos,319831,2021-09-06,2,382455
77892,MTN Nigeria,M,70,Ogun,Lagos,238747,2021-01-24,1,111882
181842,Airtel Nigeria,M,60,Ondo,Lagos,192678,2022-06-29,3,664213
187477,MTN Nigeria,F,59,Borno,Lagos,895996,2022-07-27,2,221559
144792,MTN Nigeria,M,18,Kano,Port Harcourt,934057,2021-12-25,4,147901
240819,MTN Nigeria,M,61,Borno,Abuja,957066,2023-04-20,0,249375
207713,9mobile,M,71,Ondo,Lagos,915306,2022-11-05,0,503955
79723,9mobile,F,63,Benue,Enugu,148301,2021-02-03,0,823024
92110,MTN Nigeria,M,43,Ondo,Kano,379945,2021-04-06,1,479250
119053,MTN Nigeria,M,21,Imo,Port Harcourt,985305,2021-08-18,3,270340
165290,9mobile,F,68,Kwara,Abuja,687493,2022-04-07,0,415562
169660,Airtel Nigeria,M,30,Osun,Abuja,573659,2022-04-29,4,970822
54860,Airtel Nigeria,M,43,Kano,Port Harcourt,724913,2020-10-01,3,617794
161806,Airtel Nigeria,F,23,Ekiti,Port Harcourt,551731,2022-03-20,2,943472
175992,9mobile,M,54,Cross River,Lagos,718635,2022-05-30,4,264997
29036,MTN Nigeria,F,36,Ogun,Enugu,326287,2020-05-25,2,496527
218618,9mobile,M,41,Anambra,Lagos,383572,2022-12-30,1,1139775
212781,MTN Nigeria,M,38,Katsina,Kano,185531,2022-11-30,0,1161516
159004,9mobile,M,74,Bauchi,Enugu,977444,2022-03-06,2,1038448
56378,9mobile,M,72,Ogun,Port Harcourt,638734,2020-10-09,4,987307
45811,MTN Nigeria,F,21,Katsina,Enugu,683986,2020-08-17,0,981249
36529,Airtel Nigeria,F,30,Imo,Port Harcourt,996380,2020-07-01,1,569004
179077,9mobile,F,41,Enugu,Port Harcourt,875576,2022-06-15,4,1071021
58287,MTN Nigeria,F,34,Kaduna,Enugu,751615,2020-10-18,4,231098
206571,Airtel Nigeria,M,47,Plateau,Kano,930208,2022-10-30,0,802111
233601,Glo,M,71,Bauchi,Kano,197340,2023-03-15,0,1136398
34331,MTN Nigeria,M,23,Edo,Enugu,495409,2020-06-20,4,531615
35107,Airtel Nigeria,F,28,Kwara,Abuja,284567,2020-06-24,0,299284
111396,9mobile,F,19,Ekiti,Lagos,525481,2021-07-11,2,223636
92277,9mobile,M,53,Niger,Ibadan,740951,2021-04-06,4,293020
75966,MTN Nigeria,M,33,Akwa Ibom,Enugu,952484,2021-01-15,0,1177647
62620,MTN Nigeria,M,74,Bauchi,Kano,373559,2020-11-09,0,278328
152577,MTN Nigeria,F,71,Borno,Port Harcourt,155752,2022-02-02,4,713227
191615,Airtel Nigeria,F,29,Ogun,Ibadan,742173,2022-08-17,4,299000
12494,Glo,F,22,Osun,Enugu,659138,2020-03-03,3,322180
41392,9mobile,F,57,Plateau,Ibadan,149209,2020-07-26,3,1043214
18230,9mobile,M,56,Ekiti,Lagos,570194,2020-04-01,4,895415
72092,MTN Nigeria,F,42,Lagos,Port Harcourt,955137,2020-12-26,3,829918
147044,9mobile,M,53,Enugu,Ibadan,660422,2022-01-05,3,340835
98165,Glo,M,23,Katsina,Enugu,642553,2021-05-06,3,372796
154128,9mobile,F,61,Rivers,Enugu,675824,2022-02-10,1,1022154
92641,9mobile,M,21,Niger,Port Harcourt,388254,2021-04-08,3,804885
97529,9mobile,M,66,Osun,Ibadan,101614,2021-05-03,1,993769
50508,MTN Nigeria,M,63,Osun,Lagos,563309,2020-09-09,4,118940
160225,MTN Nigeria,M,62,Cross River,Enugu,241348,2022-03-12,0,1047927
62448,Glo,M,52,Borno,Lagos,637206,2020-11-08,4,632494
21288,9mobile,F,49,Ondo,Port Harcourt,964171,2020-04-16,2,297742
21694,Glo,M,56,Akwa Ibom,Enugu,485566,2020-04-18,3,404989
8033,MTN Nigeria,M,35,Benue,Lagos,508882,2020-02-10,4,1042481
126688,MTN Nigeria,F,18,Rivers,Ibadan,380145,2021-09-26,0,103601
196141,MTN Nigeria,M,52,Adamawa,Port Harcourt,420138,2022-09-08,0,996751
148735,MTN Nigeria,M,22,Ogun,Abuja,360649,2022-01-14,4,354915
197055,Airtel Nigeria,F,38,Oyo,Lagos,554329,2022-09-13,1,600732
21485,Airtel Nigeria,M,64,Bauchi,Kano,618957,2020-04-17,4,934200
578,MTN Nigeria,M,22,Ogun,Enugu,137579,2020-01-03,3,721051
73260,9mobile,F,30,Cross River,Abuja,731363,2021-01-01,2,913632
115799,Glo,F,66,Kano,Ibadan,389844,2021-08-02,2,1126376
32818,MTN Nigeria,M,27,Ogun,Ibadan,560054,2020-06-13,0,1028668
171948,MTN Nigeria,F,49,Taraba,Ibadan,953570,2022-05-10,4,686755
111758,Glo,M,67,Plateau,Ibadan,859495,2021-07-13,0,590185
200500,MTN Nigeria,F,28,Rivers,Abuja,170345,2022-09-30,4,662180
154956,Airtel Nigeria,M,32,Kaduna,Kano,623169,2022-02-14,1,1076467
95122,MTN Nigeria,M,28,Kebbi,Port Harcourt,135785,2021-04-21,0,636156
70071,Airtel Nigeria,M,74,Katsina,Lagos,735343,2020-12-16,0,656510
89260,MTN Nigeria,M,70,Kano,Enugu,845151,2021-03-22,4,1110693
44383,MTN Nigeria,F,37,Ogun,Enugu,351746,2020-08-10,2,1032839
163295,Glo,M,45,Cross River,Abuja,317020,2022-03-28,2,484842
173400,MTN Nigeria,M,50,Enugu,Lagos,241300,2022-05-17,1,849056
102225,Airtel Nigeria,M,71,Kano,Kano,432958,2021-05-26,1,1115269
119614,MTN Nigeria,M,41,Kebbi,Kano,722260,2021-08-21,1,585239
56248,Glo,F,71,Anambra,Enugu,207073,2020-10-08,0,741292
119355,9mobile,F,36,Anambra,Port Harcourt,321517,2021-08-20,1,266738
108066,Glo,F,59,Kwara,Ibadan,769078,2021-06-24,3,579034
216088,9mobile,M,55,Anambra,Ibadan,312093,2022-12-17,2,468358
226117,Glo,M,18,Bauchi,Ibadan,361447,2023-02-05,1,787048
243149,Glo,F,25,Sokoto,Enugu,581678,2023-05-01,4,271486
98858,Airtel Nigeria,F,20,Borno,Ibadan,989023,2021-05-09,2,472865
61589,Glo,F,57,Oyo,Ibadan,190830,2020-11-04,4,1194519
135406,9mobile,F,36,FCT Abuja,Enugu,685036,2021-11-08,1,488530
239974,Airtel Nigeria,F,22,Niger,Abuja,630516,2023-04-16,4,651133
59102,Airtel Nigeria,F,60,Rivers,Kano,296144,2020-10-22,3,375424
218658,Airtel Nigeria,F,23,Kebbi,Port Harcourt,179839,2022-12-30,4,867927
20159,Airtel Nigeria,F,48,Kwara,Ibadan,305496,2020-04-10,2,1011451
227792,Airtel Nigeria,M,70,Delta,Enugu,919776,2023-02-14,3,615743
17017,MTN Nigeria,F,60,Niger,Port Harcourt,943707,2020-03-26,0,756527
219540,Glo,F,72,Niger,Port Harcourt,217284,2023-01-03,0,371236
204505,Airtel Nigeria,M,49,Osun,Enugu,212362,2022-10-20,1,1139810
24575,Airtel Nigeria,F,69,Lagos,Port Harcourt,581527,2020-05-02,2,364541
41898,MTN Nigeria,F,18,Bauchi,Abuja,796511,2020-07-28,3,448780
11523,9mobile,M,71,Kwara,Port Harcourt,156304,2020-02-27,3,816130
34255,Glo,F,58,Kwara,Port Harcourt,501409,2020-06-20,3,188298
96864,Glo,M,68,Kwara,Kano,744035,2021-04-29,2,642180
98444,Glo,M,23,Ondo,Enugu,643788,2021-05-07,4,600835
106900,Glo,M,61,Osun,Ibadan,226408,2021-06-19,2,320275
86122,Airtel Nigeria,M,33,Adamawa,Kano,525024,2021-03-07,1,1153769
32741,Glo,M,40,Kwara,Ibadan,152323,2020-06-12,1,508255
17224,MTN Nigeria,F,40,Kwara,Abuja,451295,2020-03-27,1,455191
204796,MTN Nigeria,M,21,Benue,Enugu,338829,2022-10-22,2,360818
15961,Glo,F,35,Edo,Enugu,886458,2020-03-20,2,381232
56227,9mobile,M,48,Cross River,Abuja,402613,2020-10-08,0,822421
68149,Airtel Nigeria,M,59,Edo,Lagos,255599,2020-12-07,4,479827
133734,MTN Nigeria,F,42,Ekiti,Enugu,388392,2021-10-31,0,978733
222375,Glo,F,21,Imo,Lagos,116652,2023-01-18,1,792391
32282,Glo,M,35,Kaduna,Ibadan,415585,2020-06-10,1,304782
161685,Glo,M,46,Kebbi,Abuja,741506,2022-03-20,3,545730
106206,9mobile,M,31,Kebbi,Kano,188636,2021-06-15,4,774597
205962,MTN Nigeria,M,32,Bauchi,Kano,300681,2022-10-27,0,1158793
134517,MTN Nigeria,F,53,Cross River,Abuja,556252,2021-11-04,2,672908
159063,Glo,M,29,Kano,Port Harcourt,865593,2022-03-07,2,1155829
47772,MTN Nigeria,M,43,Kano,Enugu,859126,2020-08-27,2,220689
232089,Glo,M,42,Kebbi,Lagos,791798,2023-03-07,3,199810
203380,MTN Nigeria,M,44,Enugu,Ibadan,904989,2022-10-14,4,302205
138477,Glo,F,44,Taraba,Abuja,491135,2021-11-24,0,372322
149839,9mobile,F,68,Taraba,Kano,467017,2022-01-19,0,748608
211702,MTN Nigeria,F,46,Kebbi,Abuja,858164,2022-11-25,2,94821
105360,MTN Nigeria,M,71,Kebbi,Ibadan,563017,2021-06-11,2,460680
26219,9mobile,M,73,Ogun,Enugu,817750,2020-05-11,2,1008410
95587,Glo,F,55,Edo,Kano,782493,2021-04-23,2,1005962
129371,Airtel Nigeria,M,46,Edo,Enugu,398389,2021-10-09,1,1138741
80429,Glo,F,38,Ekiti,Kano,672993,2021-02-06,3,363774
142941,Glo,F,42,Anambra,Port Harcourt,432351,2021-12-16,0,125221
189147,9mobile,F,54,Bauchi,Enugu,783199,2022-08-04,2,429607
31483,9mobile,F,65,Osun,Ibadan,158842,2020-06-06,2,1074252
37515,MTN Nigeria,F,42,Kwara,Port Harcourt,135240,2020-07-06,3,1158397
69183,Glo,F,74,Kano,Ibadan,733370,2020-12-12,1,90366
164092,Airtel Nigeria,M,38,Kaduna,Lagos,316316,2022-04-01,3,297888
144634,Airtel Nigeria,F,36,FCT Abuja,Kano,565953,2021-12-24,0,469926
195748,Glo,M,68,Oyo,Enugu,419949,2022-09-06,0,517535
